Word,IPA,FREQcount,Zipf,CELEX
eindelijk,ɛ - ɪn - də - lək,5087,5.062049429507113,Kn - d@ - l@k
men,mɛn,5059,5.059652843706553,mEn
stuur,styr,5054,5.059223486793774,styr
verkeerd,vər - kɪːrt,5051,5.058965668750048,v@r - kert
val,vɑl,5049,5.058793704985415,vAl
schip,sxɪp,5041,5.058105168207182,sxIp
meid,mɛ - ɪt,5008,5.05525335855627,mKt
team,tiːm,4998,5.054385463619345,tim
gevraagd,ɣə - vraːxt,4989,5.053602872490145,x@ - vraxt
lief,lif,4983,5.053080360517868,lif
waard,ʋaːrt,4974,5.052295411948499,wart
enkel,ɛŋ - kəl,4971,5.052033446836361,EN - k@l
slaap,slaːp,4937,5.049053412462668,slap
jawel,jaː - ʋɛl,4937,5.049053412462668,ja - wEl
hierheen,hirh - eːn,4926,5.048084889141664,hir - hen
vreselijk,vreː - sə - lək,4913,5.046937479010817,vre - s@ - l@k
begrijpen,bə - ɣrɛ - ɪ - pən,4884,5.044366894921547,b@ - GrK - p@
slim,slɪm,4878,5.043833144979021,slIm
trots,trɔts,4874,5.04347694690131,trOts
onzin,ɔn - zɪn,4864,5.042585171471125,On - zIn
acht,ɑxt,4857,5.041959837335867,Axt
gang,ɣɑŋ,4845,5.040885736668242,xAN
weinig,ʋɛ - ɪ - nəx,4830,5.039539364353274,wK - n@x
grond,ɣrɔnt,4821,5.03872953290819,xrOnt
ziekenhuis,zi - kɛnh - œys,4808,5.037557103940562,zi - k@ - hLs
onderzoek,ɔn - dər - zuk,4805,5.037286093334636,On - d@r - zuk
droom,droːm,4785,5.035475021144173,drom
nietwaar,nitw - aːr,4734,5.030822310206046,nid - war
leger,leː - ɣər,4722,5.029720272443455,le - G@r
lezen,leː - zən,4714,5.028984023940102,le - z@
wonen,ʋɔ - nən,4706,5.028246525173354,wo - n@
muziek,my - zik,4699,5.027600184802472,my - zik
verliefd,vər - lift,4686,5.026397280386965,v@r - lift
omhoog,ɔmh - oːx,4678,5.025655372058935,Om - hox
stellen,stɛ - lən,4627,5.020895677146466,stE - l@
boos,boːs,4626,5.020801826366652,bos
gebruik,ɣə - brœyk,4604,5.018731961399622,x@ - brLk
eentje,eːntʲ - ə,4592,5.017598772284678,en - tj@
gevangenis,ɣə - vɑŋ - ə - nɪs,4587,5.017125736095984,x@ - vA - N@ - nIs
kleren,klɪː - rən,4585,5.016936377260675,kle - r@
half,hɑlf,4581,5.016557411720133,hAlf
frank,frɑŋk,4578,5.016272970394452,frANk
informatie,ɪn - fɔr - maːt - si,4568,5.01532348492246,In - fOr - ma - tsi
stomme,stɔ - mə,4567,5.015228422104546,stO - m@
perfect,pɛr - fɛkt,4555,5.014086042273817,pEr - fEkt
heer,hɪːr,4554,5.013990708175772,her
stom,stɔm,4544,5.013036214424741,stOm
succes,sɵk - sɛs,4532,5.011888045925442,syk - sEs
licht,lɪxt,4532,5.011888045925442,lIxt
zeven,zeː - vən,4527,5.011408745046969,ze - v@
hoef,huf,4525,5.011216876485465,huf
toekomst,tu - kɔmst,4524,5.011120910407977,tu - kOmst
makkelijk,mɑ - kə - lək,4523,5.011024923120172,mA - k@ - l@k
dansen,dɑn - sən,4500,5.008811339805233,dAn - s@
advocaat,ɑd - voː - kaːt,4499,5.008714840642098,At - fo - kat
pistool,pɪ - stoːl,4488,5.007651932268407,pis - tol
opnieuw,ɔp - niw,4487,5.007555175114859,Op - niw
tenminste,tɛn - mɪn - stə,4485,5.007361596113704,tEn - mIn - st@
bewijs,bə - ʋɛ - ɪs,4457,5.004642391010973,b@ - wKs
geheim,ɣəh - ɛ - ɪm,4450,5.003959921149278,x@ - hKm
verlaten,vər - laː - tən,4431,5.002102078587128,v@r - la - t@
ongeluk,ɔn - ɣə - lɵk,4415,5.000531391587897,ON - G@ - l}k
vertrekken,vər - trɛ - kən,4407,4.999743912710484,v@r - trE - k@
vuur,vyr,4398,4.998856288843617,vyr
straat,straːt,4388,4.997867907711727,strat
seks,sɛks,4379,4.996976437370854,sEks
behalve,bəh - ɑl - və,4373,4.996381105568373,b@ - hAl - v@
luisteren,lœy - stə - rən,4347,4.993791862281012,lLs - t@ - r@
kracht,krɑxt,4329,4.99199022322012,krAxt
volgen,vɔl - ɣən,4318,4.990885530914253,vOl - G@
wegwezen,ʋɛɣ - ʋeː - zən,4313,4.990382467633281,wEG - we - z@
goedemorgen,ɣu - də - mɔr - ɣən,4303,4.989374589525087,xu - d@ - mOr - G@
feest,feːst,4297,4.988768738022179,fest
beschermen,bə - sxɛr - mən,4273,4.986336844694805,b@ - sxEr - m@
afspraak,ɑf - spraːk,4264,4.985421362370296,Af - sprak
ene,eː - nə,4254,4.984401891287361,e - n@
erover,ɛ - roː - vər,4244,4.983380021446726,Er - o - v@r
zak,zɑk,4236,4.982560790867744,zAk
verliezen,vər - li - zən,4232,4.982150595340765,v@r - li - z@
schrijven,sxrɛ - ɪ - vən,4225,4.981431819583049,sxrK - v@
absoluut,ɑb - soː - lyt,4218,4.980711852248636,Ap - so - lyt
afgelopen,ɑf - ɣə - loː - pən,4217,4.980608902270222,Af - x@ - lo - p@
liefje,lif - jə,4208,4.979681252614776,lif - j@
koud,kʌʊt,4196,4.978441296078245,kMt
lijken,lɛ - ɪ - kən,4195,4.978337806388275,lK - k@
boot,boːt,4195,4.978337806388275,bot
genomen,ɣə - noː - mən,4193,4.97813075299608,x@ - no - m@
leek,leːk,4175,4.97626281686096,lek
trouwens,trʌʊ - əns,4168,4.975534221993052,trM - w@ns
sterk,stɛrk,4164,4.975117332609561,stErk
spel,spɛl,4159,4.974595657493497,spEl
ieder,i - dər,4158,4.974491247231688,i - d@r
geest,ɣeːst,4153,4.973968819065835,xest
shit,ʃɪt,4150,4.973655060245274,SIt
slaan,slaːn,4133,4.971872799158024,slan
persoon,pɛr - soːn,4116,4.970083193864241,p@r - son
serieus,sɪː - ri - jøːs,4109,4.969344148742824,se - ri - j|s
moordenaar,mɔːr - də - naːr,4103,4.968709678970514,mor - d@ - nar
sommige,sɔ - mə - ɣə,4099,4.96828618358649,sO - m@ - G@
maand,maːnt,4095,4.967862274834529,mant
schelen,sxeː - lən,4091,4.967437951906877,sxe - l@
naast,naːst,4085,4.966800689163184,nast
degene,də - ɣeː - nə,4085,4.966800689163184,d@ - Ge - n@
dienst,dinst,4055,4.963600273192034,dinst
sturen,sty - rən,4052,4.963278930608448,sty - r@
contact,kɔn - tɑkt,4046,4.962635531258321,kOn - tAkt
honger,hɔŋ - ər,4043,4.962313473785718,hO - N@r
welk,ʋɛlk,4036,4.961561076277069,wElk
gevaarlijk,ɣə - vaːr - lək,4035,4.961453484431628,x@ - var - l@k
jammer,jɑ - mər,4032,4.961130548874373,jA - m@r
bank,bɑŋk,4019,4.959728379951224,bANk
jong,jɔŋ,4006,4.958321669299455,jON
gevaar,ɣə - vaːr,4003,4.957996395674035,x@ - var
ongeveer,ɔn - ɣə - vɪːr,3989,4.956475222553503,ON - G@ - ver
verkopen,vər - koː - pən,3960,4.953307169271048,v@r - ko - p@
reis,rɛ - ɪs,3952,4.952429141209725,rKs
moe,mu,3933,4.950336682450073,mu
vliegtuig,vlix - tœyx,3932,4.950226273276501,vlix - tLx
bekend,bə - kɛnt,3927,4.949673805981667,b@ - kEnt
vliegen,vli - ɣən,3922,4.949120634996291,vli - G@
generaal,ɣeː - nə - raːl,3917,4.948566758525472,xe - n@ - ral
arme,ɑr - mə,3893,4.945898274050768,Ar - m@
lucht,lɵxt,3892,4.945786730584917,l}xt
bewijzen,bə - ʋɛ - ɪ - zən,3890,4.945563557670497,b@ - wK - z@
zolang,zoː - lɑŋ,3889,4.945451928192462,zo - lAN
lachen,lɑx - ən,3887,4.945228583120992,lA - x@
hotel,hoː - tɛl,3880,4.94444596960677,ho - tEl
voorstellen,vɔːr - stɛ - lən,3879,4.944334052460961,vor - stE - l@
geleerd,ɣə - lɪːrt,3876,4.943998127873964,x@ - lert
betaald,bə - taːlt,3855,4.941639352097548,b@ - talt
slechts,slɛxts,3846,4.94062451317357,slExts
via,vi - aː,3842,4.940172711331103,vi - ja
rot,rɔt,3811,4.936655218833043,rOt
prijs,prɛ - ɪs,3787,4.93391229719799,prKs
stem,stɛm,3784,4.933568210702846,stEm
vooral,vɔː - rɑl,3778,4.93287921878377,vor - Al
schuldig,sxɵl - dəx,3757,4.930459102631262,sx}l - d@x
lul,lɵl,3750,4.929649391017477,l}l
geboren,ɣə - boː - rən,3737,4.928141623909568,x@ - bo - r@
zodra,zɔ - draː,3736,4.928025424716392,zo - dra
missen,mɪ - sən,3734,4.927792933018172,mI - s@
raar,raːr,3712,4.925227276092913,rar
vanwege,vɑn - ʋeː - ɣə,3689,4.922528693025815,vAn - we - G@
hel,hɛl,3675,4.920877829580828,hEl
macht,mɑxt,3673,4.920641478836544,mAxt
raak,raːk,3659,4.918983412261166,rak
paard,paːrt,3657,4.918746028007153,part
geraakt,ɣə - raːkt,3654,4.918389708160634,x@ - rakt
tafel,taː - fəl,3647,4.917557156523134,ta - f@l
kapot,kaː - pɔt,3643,4.917080695167716,ka - pOt
sla,slaː,3642,4.91696149810867,sla
eind,ɛ - ɪnt,3637,4.91636502159422,Knt
he,heː,3636,4.916245627921467,he
raad,raːt,3630,4.915528575779647,rat
dragen,draː - ɣən,3623,4.914690515871531,dra - G@
dame,daː - mə,3618,4.914090909974954,da - m@
ziel,zil,3615,4.91373074867008,zil
trekken,trɛ - kən,3588,4.910475785199995,trE - k@
kolonel,koː - loː - nɛl,3563,4.907440022231592,ko - lo - nEl
zwaar,zʋaːr,3535,4.90401458320779,zwar
rug,rɵx,3533,4.903768872037499,r}x
gisteravond,ɣɪ - stɪː - raː - vɔnt,3531,4.903523021772285,xIs - t@r - a - vOnt
sleutel,sløː - təl,3529,4.903277032254577,sl| - t@l
bal,bɑl,3526,4.902907786534245,bAl
kost,kɔst,3516,4.901674695183697,kOst
huwelijk,hyw - ə - lək,3492,4.898700912504402,hy - w@ - l@k
gezin,ɣə - zɪn,3492,4.898700912504402,x@ - zIn
raken,raː - kən,3480,4.897206350151043,ra - k@
kerk,kɛrk,3476,4.896707017550013,kErk
zweer,zʋɪːr,3473,4.896332140977835,zwer
band,bɑnt,3467,4.895581415670927,bAnt
band,bɑnt,3467,4.895581415670927,bEnt
arm,ɑrm,3466,4.895456168523151,Arm
rijk,rɛ - ɪk,3461,4.89482939040613,rKk
komaan,koː - maːn,3453,4.893824660098194,kOm - an
joe,dʒoː,3444,4.892691553110399,ju
daarvoor,daːr - voːr,3413,4.888765843645469,dar - vor
totdat,tɔ - tɑt,3410,4.888384046274152,tO - dAt
grapje,ɣrɑp - jə,3407,4.888001912961418,xrAp - j@
namen,naː - mən,3406,4.887874460434632,na - m@
dromen,droː - mən,3404,4.887619443115558,dro - m@
wagen,ʋaː - ɣən,3403,4.887491878279305,wa - G@
dom,dɔm,3403,4.887491878279305,dOm
geweldige,ɣə - ʋɛl - də - ɣə,3391,4.885958170451431,x@ - wEl - d@ - G@
doel,dul,3387,4.885445728525424,dul
regel,reː - ɣəl,3381,4.884675930128477,re - G@l
ruimte,rœym - tə,3378,4.884290518641651,rLm - t@
tenzij,tɛn - zɛ - ɪ,3370,4.883261079387727,tEn - zK
zover,zoː - vər,3369,4.883132227738093,zo - vEr
ter,tɛr,3362,4.88222919418139,tEr
meter,meː - tər,3362,4.88222919418139,me - t@r
dronken,drɔŋ - kən,3357,4.881583018668785,drON - k@
derde,dɛr - də,3345,4.880028263493131,dEr - d@
herinneren,hɛ - rɪ - nə - rən,3340,4.879378802504886,hEr - I - n@ - r@
teken,teː - kən,3339,4.879248793678319,te - k@
relatie,reː - laːt - si,3324,4.877293976505878,r@ - la - tsi
rust,rɵst,3297,4.873752978175254,r}st
ouwe,ʌʊ - ə,3291,4.872962153406987,M - w@
groep,ɣrup,3268,4.869917247447123,xrup
nadat,naː - dɑt,3265,4.869518507267404,na - dAt
kwalijk,kʋaː - lək,3261,4.868986283571012,kwa - l@k
eer,ɪːr,3261,4.868986283571012,er
lijk,lɛ - ɪk,3256,4.868320085431628,lKk
heerlijk,hɪːr - lək,3229,4.864704849197858,her - l@k
brief,brif,3229,4.864704849197858,brif
punt,pɵnt,3226,4.864301292270659,p}nt
gooi,ɣoːj,3220,4.863493051686446,xoj
bedrijf,bə - drɛ - ɪf,3209,4.862007359271627,b@ - drKf
trein,trɛ - ɪn,3199,4.860652305186661,trKn
vanuit,vɑ - nœyt,3196,4.860244963138443,vAn - Lt
rennen,rɛ - nən,3196,4.860244963138443,rE - n@
onmogelijk,ɔn - moː - ɣə - lək,3190,4.859429131060265,On - mo - G@ - l@k
regelen,reː - ɣə - lən,3187,4.859020639590829,re - G@ - l@
oma,oː - maː,3186,4.858884390340487,o - ma
wedstrijd,ʋɛt - strɛ - ɪt,3171,4.85683550551232,wEt - strKt
waarvoor,ʋaːr - voːr,3171,4.85683550551232,war - vor
gelezen,ɣə - leː - zən,3166,4.856150390238667,x@ - le - z@
haast,haːst,3150,4.853950730040754,hast
sheriff,ʃɪː - rɪf,3147,4.853537050553782,SE - r@f
controle,kɔn - troː - lə,3145,4.853261045154023,kOn - tr< - l@
gewonnen,ɣə - ʋɔ - nən,3132,4.85146272174846,x@ - wO - n@
volk,vɔlk,3129,4.851046664413203,vOlk
zuster,zɵ - stər,3127,4.850769071254565,z}s - t@r
warm,ʋɑrm,3101,4.847144120344341,wArm
raam,raːm,3098,4.846723903106038,ram
situatie,si - ty - aːt - si,3083,4.844616696245674,si - ty - wa - tsi
ach,ɑx,3082,4.844475851593263,Ax
direct,di - rɛkt,3081,4.844334961249155,di - rEkt
vannacht,vɑn - nɑxt,3064,4.841932805721188,vA - nAxt
neus,nøːs,3063,4.841791087827321,n|s
respect,rɛ - spɛkt,3062,4.841649323673328,r@s - pEkt
kalm,kɑlm,3036,4.83794711878502,kAlm
helaas,heː - laːs,3032,4.837374737177418,he - las
angst,ɑŋst,3032,4.837374737177418,ANst
maat,maːt,3025,4.836371250553922,mat
uitleggen,œyt - lɛ - ɣən,3018,4.835365439889852,Lt - lE - G@
delen,deː - lən,3014,4.834789643342924,de - l@
leggen,lɛ - ɣən,3007,4.833780158786359,lE - G@
lijn,lɛ - ɪn,3005,4.833491303117643,lKn
zon,zɔn,3003,4.833202255198885,zOn
moeite,muj - tə,3000,4.832768322291607,muj - t@
links,lɪŋks,2998,4.832478792626282,lINks
verleden,vər - leː - dən,2997,4.832333955379015,v@r - le - d@
oog,oːx,2991,4.831463916059178,ox
diep,dip,2991,4.831463916059178,dip
gebouw,ɣə - bʌʊ,2985,4.830592130255761,x@ - bMw
knap,knɑp,2976,4.82928116151348,knAp
spul,spɵl,2974,4.828989296931323,sp}l
zee,zeː,2965,4.827673473559118,ze
benen,beː - nən,2965,4.827673473559118,be - n@
lastig,lɑ - stəx,2960,4.826940734256054,lAs - t@x
onderweg,ɔn - dər - ʋɛx,2947,4.825029806053768,On - d@r - wEx
broek,bruk,2942,4.824292588966365,bruk
professor,proː - fɛ - sɔr,2939,4.823849657278911,pro - fE - sOr
eikel,ɛ - ɪ - kəl,2931,4.822666292835845,K - k@l
bureau,by - roː,2927,4.822073399253108,by - ro
boeken,bu - kən,2926,4.821925049300546,bu - k@
muur,myr,2925,4.821776648656046,myr
lijst,lɛ - ɪst,2920,4.821033883840304,lKst
weggaan,ʋɛɣ - ɣaːn,2915,4.820289846512692,wE - Gan
keuze,køː - zə,2906,4.818947358637182,k| - z@
les,lɛs,2905,4.818797936828757,lEs
gebroken,ɣə - broː - kən,2888,4.816249868710951,x@ - bro - k@
draai,draːj,2883,4.815497582914146,draj
helft,hɛlft,2872,4.813837952858702,hElft
zingen,zɪŋ - ən,2865,4.81277851292808,zI - N@
partner,pɑrt - nər,2864,4.812626953170163,pArt - n@r
lift,lɪft,2863,4.812475340502573,lIft
gevallen,ɣə - vɑ - lən,2852,4.810804098523831,x@ - vA - l@
winkel,ʋɪŋ - kəl,2848,4.810194776106231,wIN - k@l
bevel,bə - vɛl,2845,4.80973722261502,b@ - vEl
vrede,vreː - də,2843,4.809431918924483,vre - d@
bob,bɔp,2841,4.809126400458205,bOp
meester,meː - stɛr,2838,4.808667719392612,mes - t@r
bus,bɵs,2835,4.808208553377783,b}s
hoeven,hu - vən,2818,4.805597402738357,hu - v@
donker,dɔŋ - kər,2818,4.805597402738357,dON - k@r
bereiken,bə - rɛ - ɪ - kən,2817,4.805443315640092,b@ - rK - k@
negen,neː - ɣən,2811,4.804517643214541,ne - G@
hopelijk,hoː - pə - lək,2810,4.804363172474195,ho - p@ - l@k
ruzie,ry - zi,2807,4.803899430324522,ry - zi
verdienen,vər - di - nən,2805,4.803589993559096,v@r - di - n@
ongelooflijk,ɔn - ɣə - loː - flək,2798,4.802505225332917,ON - G@ - lof - l@k
vlucht,vlɵxt,2797,4.802350037022563,vl}xt
slag,slɑx,2796,4.802194793238282,slAx
interessant,ɪn - tə - rɛ - sɑnt,2794,4.801884139089196,In - t@ - rE - sAnt
bezoek,bə - zuk,2790,4.801262163355386,b@ - zuk
plannen,plɑ - nən,2787,4.800795096292727,plE - n@
ophouden,ɔph - ʌʊ - dən,2785,4.800483438954699,Op - hM - d@
eraf,ɛ - rɑf,2774,4.79876531432545,Er - Af
rechter,rɛx - tər,2767,4.797668412651475,rEx - t@r
hoog,hoːx,2765,4.797354502640046,hox
opschieten,ɔp - sxi - tən,2754,4.795623930054559,Op - sxi - t@
persoonlijk,pɛr - soːn - lək,2747,4.794519055254267,p@r - son - l@k
zwanger,zʋɑŋ - ər,2745,4.794202859767491,zwA - N@r
leiden,lɛ - ɪ - dən,2740,4.793411362406253,lK - d@
gezet,ɣə - zɛt,2738,4.793094359120716,x@ - zEt
achteruit,ɑx - tɪː - rœyt,2732,4.792141958559416,Ax - t@r - Lt
tante,tɑn - tə,2726,4.791187464808385,tAn - t@
blijkbaar,blɛ - ɪk - baːr,2720,4.790230868646512,blKg - bar
vreemde,vreːm - də,2716,4.789591965284645,vrem - d@
sergeant,sɛr - ɣə - ɑnt,2714,4.78927216079162,sEr - ZAnt
goud,ɣʌʊt,2711,4.78879201206178,xMt
gesprek,ɣə - sprɛk,2711,4.78879201206178,x@ - sprEk
zelfmoord,zɛlf - mɔːrt,2706,4.787990582637261,zElf - mort
goedenavond,ɣu - də - naː - vɔnt,2702,4.78734837256548,xu - d@ - a - vOnt
leeg,leːx,2700,4.787026911054205,lex
daarvan,daːr - vɑn,2699,4.786866091025741,dar - vAn
vlees,vleːs,2697,4.78654427220264,vles
keus,køːs,2694,4.786061096389512,k|s
meestal,meː - stɑl,2691,4.785577382418694,mest - Al
verrassing,vər - rɑ - sɪŋ,2660,4.780547201418143,v@ - rA - sIN
camera,kaː - mə - raː,2660,4.780547201418143,ka - m@ - ra
vijand,vɛ - ɪ - ɑnt,2654,4.779566852284242,vK - jAnt
woon,ʋoːn,2651,4.77907584659949,won
gewond,ɣə - ʋɔnt,2651,4.77907584659949,x@ - wOnt
alweer,ɑl - ʋɪr,2651,4.77907584659949,Al - wer
extra,ɛk - straː,2649,4.778748200803562,Ek - stra
gauw,ɣʌʊ,2648,4.778584285163985,xMw
laatst,laːtst,2645,4.778092166718237,latst
wijn,ʋɛ - ɪn,2643,4.777763777680358,wKn
liegen,li - ɣən,2638,4.776941717086804,li - G@
luitenant,lœy - tə - nɑnt,2632,4.775953185972822,lL - t@ - nAnt
lot,lɔt,2630,4.775623174952457,lOt
dode,doː - də,2617,4.773471969081491,do - d@
boord,bɔːrt,2617,4.773471969081491,bort
stelen,steː - lən,2616,4.773306049506635,ste - l@
bericht,bə - rɪxt,2614,4.772974020070047,b@ - rIxt
uiteindelijk,œy - tɛ - ɪn - də - lək,2613,4.77280791011128,Lt - Kn - d@ - l@k
held,hɛlt,2608,4.771976405966975,hElt
kiezen,ki - zən,2607,4.771809913926637,ki - z@
koningin,koː - nɪ - ɣɪn,2602,4.77097649497599,ko - nI - NIn
bewegen,bə - ʋeː - ɣən,2598,4.770308606367767,b@ - we - G@
wens,ʋɛns,2597,4.770141473603764,wEns
meest,meːst,2578,4.766953669004693,mest
radio,raː - di - oː,2567,4.76509734626357,ra - di - jo
sluiten,slœy - tən,2566,4.764928195538198,slL - t@
rechts,rɛxts,2566,4.764928195538198,rExts
meenemen,meː - neː - mən,2564,4.76458969631459,me - ne - m@
bekijken,bə - kɛ - ɪ - kən,2558,4.76357261275394,b@ - kK - k@
belachelijk,bə - lɑ - ʃlək,2553,4.762723219794151,b@ - lA - x@ - l@k
tas,tɑs,2552,4.762553141671005,tAs
gebied,ɣə - bit,2549,4.76204250730071,x@ - bit
krant,krɑnt,2545,4.761360726184391,krAnt
boodschap,boːd - sxɑp,2545,4.761360726184391,bot - sxAp
godsnaam,ɣɔd - snaːm,2532,4.759137516657303,xOts - nam
aangenaam,aːn - ɣə - naːm,2530,4.758794472025009,aN - G@ - nam
gepakt,ɣə - pɑkt,2529,4.758622848042572,x@ - pAkt
nek,nɛk,2524,4.757763709321435,nEk
geregeld,ɣə - reː - ɣəlt,2509,4.755176048347793,x@ - re - G@lt
adres,ɑ - drɛs,2509,4.755176048347793,A - drEs
opa,oː - paː,2507,4.754829859025433,o - pa
zwart,zʋɑrt,2506,4.754656660824971,zwArt
glas,ɣlɑs,2499,4.753442335538792,xlAs
positie,poː - zit - si,2496,4.752920869218102,po - zi - tsi
belt,bɛlt,2495,4.752746907877141,bElt
bestaan,bə - staːn,2491,4.752050364853886,b@ - stan
aandacht,aːn - dɑxt,2479,4.74995400769297,an - dAxt
regering,rə - ɣɪː - rɪŋ,2474,4.749077530136342,r@ - Ge - rIN
deal,deː - ɑl,2471,4.748550793283533,dil
twintig,tʋɪn - təx,2468,4.748023416798687,twIn - t@x
rekening,reː - kə - nɪŋ,2462,4.746966738705858,re - k@ - nIN
gast,ɣɑst,2460,4.746613940569557,xAst
kennis,kɛ - nɪs,2458,4.746260855605472,kE - n@s
lol,lɔl,2447,4.744313740340278,lOl
show,ʃɔw,2443,4.743603528437271,Sow
weekend,(en)w - iː - kɛnd(nl),2440,4.743070106283943,wi - kEnt
jurk,jɵrk,2438,4.742714127180485,j}rk
rode,roː - də,2437,4.742536028149118,ro - d@
vakantie,vaː - kɑnt - si,2436,4.742357856051479,va - kAn - si
knul,knɵl,2433,4.741822900760801,kn}l
levend,leː - vənt,2432,4.741644435797573,le - v@nt
gezeten,ɣə - zeː - tən,2431,4.741465897467452,x@ - ze - t@
hangen,hɑŋ - ən,2422,4.739855741004261,hA - N@
geweer,ɣə - ʋɪːr,2422,4.739855741004261,x@ - wer
gehouden,ɣəh - ʌʊ - dən,2421,4.739676465673788,x@ - hM - d@
hoer,hur,2419,4.739317692847186,hur
dak,dɑk,2398,4.735532574834585,dAk
huilen,hœy - lən,2384,4.732990710242888,hL - l@
werkelijk,ʋɛr - kə - lək,2382,4.732626369213211,wEr - k@ - l@k
engels,ɛŋ - əls,2375,4.731348763175911,E - N@ls
doorgaan,dɔːr - ɣaːn,2375,4.731348763175911,dor - Gan
stelt,stɛlt,2374,4.73116594082764,stElt
verschil,vər - sxɪl,2371,4.73061701155898,v@r - sxIl
ma,maː,2371,4.73061701155898,ma
verdorie,vər - doː - ri,2368,4.73006738758952,v@r - do - ri
rol,rɔl,2362,4.728966048499124,rOl
dorp,dɔrp,2361,4.72878222014425,dOrp
teveel,tə - veːl,2359,4.728414329836861,t@ - vel
dol,dɔl,2355,4.727677612981818,dOl
bar,bɑr,2354,4.72749323833167,bAr
gestoord,ɣə - stɔːrt,2351,4.726939644270855,x@ - stort
been,beːn,2345,4.725830334646265,ben
last,lɑst,2339,4.724718184276897,lAst
waarop,ʋaː - rɔp,2335,4.723975165307117,war - Op
missie,mɪ - si,2335,4.723975165307117,mI - si
bier,bir,2333,4.723603178576106,bir
peter,peː - tər,2328,4.722671815401435,pe - t@r
adem,aː - dəm,2324,4.721925284092727,a - d@m
soldaat,sɔl - daːt,2319,4.720990311757654,sOl - dat
inspecteur,ɪn - spɛk - tøːr,2319,4.720990311757654,In - spEk - t|r
keuken,køː - kən,2317,4.720615758494332,k| - k@
neuken,nøː - kən,2315,4.720240881922154,n| - k@
simpel,sɪm - pəl,2314,4.720053322220727,sIm - p@l
rivier,ri - vir,2312,4.719677959637374,ri - vir
kat,kɑt,2311,4.719490156615246,kAt
majoor,maː - joːr,2309,4.719114306758899,ma - jor
ineens,i - neːns,2306,4.718549921387848,In - ens
geschiedenis,ɣə - sxi - də - nɪs,2305,4.718361629825434,x@ - sxi - d@ - nIs
zagen,zaː - ɣən,2303,4.717984801617929,za - G@
beest,beːst,2298,4.717041298136033,best
der,dɛr,2297,4.716852351219021,dEr
vrijheid,vrɛ - ɪh - ɛ - ɪt,2296,4.71666332206178,vrK - hKt
slot,slɔt,2294,4.716285016740034,slOt
vanmorgen,vɑn - mɔr - ɣən,2292,4.715906381596693,vAn - mOr - G@
boel,bul,2290,4.715527416056152,bul
trouw,trʌʊ,2289,4.715337809206643,trMw
ring,rɪŋ,2289,4.715337809206643,rIN
club,klɵp,2289,4.715337809206643,kl}p
gesloten,ɣə - sloː - tən,2288,4.715148119541297,x@ - slo - t@
trap,trɑp,2286,4.714768491473503,trAp
henry,hɛn - ri,2286,4.714768491473503,hen - ri
boom,boːm,2285,4.714578552926017,bom
hiermee,hir - meː,2276,4.712865357481897,hir - me
waarmee,ʋaːr - meː,2272,4.712101762591725,war - me
